x_time,apiTotalTime
2020-09-20T00:38:25.302-0700,455.275274
2020-09-20T00:38:41.143-0700,831.014119
2020-09-20T00:39:03.230-0700,326.942284
2020-09-20T00:40:20.110-0700,272.816742
2020-09-20T00:40:33.876-0700,656.875298
2020-09-20T00:40:36.807-0700,333.882194
2020-09-20T00:40:40.286-0700,206.869633
2020-09-20T00:40:43.942-0700,39.980966
2020-09-20T00:40:48.261-0700,172.191525
2020-09-20T00:40:53.960-0700,182.076321
2020-09-20T00:40:56.000-0700,107.793805
2020-09-20T00:41:09.787-0700,219.006633
2020-09-20T00:41:11.868-0700,106.969187
2020-09-20T00:41:16.230-0700,24.77547
2020-09-20T00:41:26.533-0700,424.553984
2020-09-20T00:41:34.785-0700,477.586177
2020-09-20T00:41:39.669-0700,209.656779
2020-09-20T00:41:54.234-0700,349.085423
2020-09-20T00:41:58.379-0700,609.015387
2020-09-20T00:42:12.716-0700,356.419444
2020-09-20T00:42:42.958-0700,314.523727
2020-09-20T00:42:59.218-0700,238.796173
2020-09-20T00:43:46.648-0700,351.728665
2020-09-20T00:44:40.736-0700,161.016097
2020-09-20T00:45:12.938-0700,347.608659
2020-09-20T00:45:24.212-0700,331.540416
2020-09-20T00:45:26.696-0700,698.103262
2020-09-20T00:45:39.840-0700,360.386097
2020-09-20T00:45:42.923-0700,546.72421
2020-09-20T00:46:19.475-0700,320.937495
2020-09-20T00:46:24.723-0700,215.880921
2020-09-20T00:46:49.200-0700,223.745205
2020-09-20T00:47:01.290-0700,93.713629
2020-09-20T00:47:36.731-0700,660.442569
2020-09-20T00:48:11.595-0700,363.734527
2020-09-20T00:48:17.858-0700,663.837712
2020-09-20T00:48:34.435-0700,302.950596
2020-09-20T00:48:44.295-0700,217.334911
2020-09-20T00:49:17.676-0700,492.907829
2020-09-20T00:49:19.299-0700,354.28222
2020-09-20T00:49:19.828-0700,130.129652
2020-09-20T00:49:25.467-0700,559.308787
2020-09-20T00:49:52.293-0700,318.538214
2020-09-20T00:50:05.908-0700,341.903809
2020-09-20T00:50:12.316-0700,322.905501
2020-09-20T00:50:32.292-0700,321.453641
2020-09-20T00:51:00.343-0700,274.983606
2020-09-20T00:51:10.336-0700,854.313119
2020-09-20T00:51:20.183-0700,625.180562
2020-09-20T00:51:46.790-0700,751.077537
2020-09-20T00:52:59.756-0700,336.890332
2020-09-20T00:54:06.750-0700,314.721434
2020-09-20T00:54:13.148-0700,576.692742
2020-09-20T00:54:14.779-0700,65.530089
2020-09-20T00:54:25.858-0700,178.550914
2020-09-20T00:54:33.768-0700,56.234894
2020-09-20T00:54:39.239-0700,74.103805
2020-09-20T00:55:40.210-0700,873.35891
2020-09-20T00:55:51.738-0700,262.182635
2020-09-20T00:58:41.299-0700,373.946997
2020-09-20T00:58:50.965-0700,338.915859
2020-09-20T00:59:41.110-0700,344.155246
2020-09-20T00:59:51.550-0700,796.858223
2020-09-20T01:00:05.373-0700,375.517483
2020-09-20T01:00:07.297-0700,386.833666
2020-09-20T01:03:04.991-0700,483.693966
2020-09-20T01:03:28.543-0700,341.379099
2020-09-20T01:03:37.480-0700,522.692988
2020-09-20T01:03:45.250-0700,121.13919
2020-09-20T01:03:57.600-0700,54.132258
2020-09-20T01:05:23.280-0700,97.162308
2020-09-20T01:05:27.509-0700,400.398336
2020-09-20T01:05:30.602-0700,453.020022
2020-09-20T01:06:01.661-0700,305.73906
2020-09-20T01:06:11.254-0700,418.02693
2020-09-20T01:06:26.102-0700,338.150366
2020-09-20T01:06:29.893-0700,727.015223
2020-09-20T01:06:47.160-0700,508.245308
2020-09-20T01:07:04.100-0700,294.765108
2020-09-20T01:07:36.345-0700,698.987223
2020-09-20T01:08:38.530-0700,424.854366
2020-09-20T01:09:16.436-0700,378.885431
2020-09-20T01:10:22.502-0700,236.548533
2020-09-20T01:10:29.430-0700,208.325852
2020-09-20T01:10:37.483-0700,296.90708
2020-09-20T01:11:09.880-0700,363.048513
2020-09-20T01:13:09.960-0700,312.860263
2020-09-20T01:13:48.990-0700,560.308298
2020-09-20T01:14:09.585-0700,366.300798
2020-09-20T01:14:50.524-0700,655.383706
2020-09-20T01:14:56.723-0700,156.085583
2020-09-20T01:15:17.334-0700,821.634933
2020-09-20T01:15:41.300-0700,89.065155
2020-09-20T01:15:44.909-0700,92.761573
2020-09-20T01:15:45.970-0700,283.641188
2020-09-20T01:16:11.556-0700,296.45424
2020-09-20T01:16:41.636-0700,291.566268
2020-09-20T01:16:52.663-0700,309.512928
2020-09-20T01:17:25.902-0700,342.591496
2020-09-20T01:17:36.108-0700,314.291825
2020-09-20T01:17:37.325-0700,619.199181
2020-09-20T01:17:41.516-0700,324.112873
2020-09-20T01:19:10.598-0700,833.962683
2020-09-20T01:20:39.684-0700,341.040229
2020-09-20T01:20:47.121-0700,475.193994
2020-09-20T01:20:54.151-0700,682.156748
2020-09-20T01:21:29.954-0700,298.092707
2020-09-20T01:22:37.585-0700,316.935474
2020-09-20T01:22:40.655-0700,223.326101
2020-09-20T01:24:02.470-0700,124.291029
2020-09-20T01:24:11.638-0700,453.761396
2020-09-20T01:24:18.532-0700,410.983728
2020-09-20T01:24:34.417-0700,370.858377
2020-09-20T01:24:46.560-0700,158.518794
2020-09-20T01:25:06.889-0700,662.473474
2020-09-20T01:25:26.447-0700,262.322573
2020-09-20T01:26:14.628-0700,365.535234
2020-09-20T01:26:17.809-0700,357.377095
2020-09-20T01:26:26.819-0700,619.137613
2020-09-20T01:26:29.365-0700,717.757035
2020-09-20T01:29:17.327-0700,333.397571
2020-09-20T01:29:51.416-0700,277.302161
2020-09-20T01:30:12.122-0700,193.286016
2020-09-20T01:30:13.554-0700,134.370842
2020-09-20T01:30:41.570-0700,52.717472
2020-09-20T01:30:48.609-0700,82.58847
2020-09-20T01:31:14.236-0700,529.887738
2020-09-20T01:31:21.340-0700,352.923718
2020-09-20T01:31:33.157-0700,732.923262
2020-09-20T01:32:13.503-0700,669.863127
2020-09-20T01:33:19.548-0700,283.725777
2020-09-20T01:33:22.544-0700,309.206704
2020-09-20T01:33:26.156-0700,465.604327
2020-09-20T01:33:26.327-0700,606.154007
2020-09-20T01:34:09.174-0700,405.174054
2020-09-20T01:34:25.431-0700,327.475476
2020-09-20T01:34:33.413-0700,615.665355
2020-09-20T01:35:13.150-0700,182.183976
2020-09-20T01:35:14.378-0700,215.410816
2020-09-20T01:35:38.190-0700,183.382528
2020-09-20T01:35:59.752-0700,288.736945
2020-09-20T01:36:25.927-0700,294.438709
2020-09-20T01:36:35.511-0700,400.873797
2020-09-20T01:36:56.971-0700,273.071105
2020-09-20T01:37:08.919-0700,884.551091
2020-09-20T01:37:14.923-0700,302.443466
2020-09-20T01:37:36.841-0700,389.205649
2020-09-20T01:37:57.436-0700,602.339523
2020-09-20T01:39:52.382-0700,379.19652
2020-09-20T01:40:25.778-0700,325.91691
2020-09-20T01:40:27.556-0700,359.529998
2020-09-20T01:40:36.250-0700,275.570796
2020-09-20T01:40:37.732-0700,158.054572
2020-09-20T01:40:39.788-0700,203.296589
2020-09-20T01:41:02.260-0700,243.665388
2020-09-20T01:41:03.504-0700,298.009199
2020-09-20T01:41:10.132-0700,243.630931
2020-09-20T01:41:13.810-0700,662.047573
2020-09-20T01:41:17.570-0700,189.637019
2020-09-20T01:41:46.230-0700,176.287221
2020-09-20T01:42:03.511-0700,343.542706
2020-09-20T01:42:05.987-0700,631.308533
2020-09-20T01:42:29.696-0700,190.75899
2020-09-20T01:42:42.143-0700,194.60694
2020-09-20T01:42:58.720-0700,313.389795
2020-09-20T01:43:22.880-0700,850.105068
2020-09-20T01:43:59.958-0700,409.923071
2020-09-20T01:44:04.544-0700,574.819891
2020-09-20T01:44:31.637-0700,378.866328
2020-09-20T01:45:14.250-0700,314.47864
2020-09-20T01:45:56.687-0700,338.430106
2020-09-20T01:48:05.999-0700,419.017949
2020-09-20T01:49:15.100-0700,327.318076
2020-09-20T01:49:18.693-0700,461.720222
2020-09-20T01:49:30.406-0700,125.437565
2020-09-20T01:49:34.824-0700,61.09673
2020-09-20T01:50:26.604-0700,428.948629
2020-09-20T01:52:09.955-0700,340.852041
2020-09-20T01:52:18.945-0700,520.427748
2020-09-20T01:53:53.769-0700,383.883371
2020-09-20T01:53:57.864-0700,340.514531
2020-09-20T01:54:00.200-0700,419.53601
2020-09-20T01:54:31.650-0700,631.266175
2020-09-20T01:54:33.347-0700,94.34766
2020-09-20T01:54:46.827-0700,382.646304
2020-09-20T01:55:22.265-0700,272.741458
2020-09-20T01:55:27.226-0700,477.347677
2020-09-20T01:58:13.321-0700,407.278264
2020-09-20T01:58:34.105-0700,341.420241
2020-09-20T01:58:35.757-0700,328.07749
2020-09-20T01:58:47.810-0700,308.437103
2020-09-20T01:58:57.561-0700,255.300533
2020-09-20T01:59:03.820-0700,355.432779
2020-09-20T01:59:27.850-0700,275.199719
2020-09-20T01:59:40.139-0700,331.361517
2020-09-20T01:59:44.323-0700,61.221498
2020-09-20T01:59:59.392-0700,540.709029
2020-09-20T02:00:45.573-0700,318.498476
2020-09-20T02:02:03.844-0700,395.414865
2020-09-20T02:02:19.268-0700,288.814033
2020-09-20T02:03:53.950-0700,51.336763
2020-09-20T02:04:40.938-0700,358.394339
2020-09-20T02:04:48.840-0700,283.648826
2020-09-20T02:05:30.905-0700,349.944891
2020-09-20T02:05:45.870-0700,325.164911
2020-09-20T02:05:54.992-0700,381.216028
2020-09-20T02:06:27.677-0700,364.137813
2020-09-20T02:06:46.859-0700,324.801999
2020-09-20T02:06:50.758-0700,709.997974
2020-09-20T02:06:54.294-0700,269.509397
2020-09-20T02:07:09.698-0700,354.216972
2020-09-20T02:08:04.819-0700,345.766207
2020-09-20T02:08:08.137-0700,311.544676
2020-09-20T02:08:18.532-0700,370.176282
2020-09-20T02:08:48.119-0700,403.850814
2020-09-20T02:09:03.832-0700,565.514583
2020-09-20T02:09:34.497-0700,246.517257
2020-09-20T02:10:22.609-0700,308.981699
2020-09-20T02:10:29.861-0700,297.230743
2020-09-20T02:10:34.813-0700,475.247659
2020-09-20T02:10:35.446-0700,479.590645
2020-09-20T02:10:39.585-0700,555.468484
2020-09-20T02:11:23.651-0700,640.42605
2020-09-20T02:11:39.274-0700,219.846599
2020-09-20T02:13:46.291-0700,348.560169
2020-09-20T02:13:49.660-0700,784.017158
2020-09-20T02:13:53.695-0700,316.488183
2020-09-20T02:14:01.809-0700,113.924559
2020-09-20T02:15:07.982-0700,316.272023
2020-09-20T02:15:13.407-0700,752.087192
2020-09-20T02:17:37.643-0700,335.580476
2020-09-20T02:17:56.848-0700,335.918589
2020-09-20T02:18:13.820-0700,260.498953
2020-09-20T02:19:50.719-0700,402.741473
2020-09-20T02:21:20.878-0700,273.462561
2020-09-20T02:21:23.469-0700,327.900381
2020-09-20T02:22:04.630-0700,170.617782
2020-09-20T02:22:08.130-0700,390.09619
2020-09-20T02:22:58.100-0700,300.303828
2020-09-20T02:23:46.239-0700,328.278811
2020-09-20T02:23:48.660-0700,372.765374
2020-09-20T02:23:51.454-0700,523.008704
2020-09-20T02:23:55.910-0700,370.489418
2020-09-20T02:24:00.623-0700,289.47845
2020-09-20T02:24:13.664-0700,498.205692
2020-09-20T02:26:38.423-0700,286.080627
2020-09-20T02:27:33.563-0700,404.616268
2020-09-20T02:27:36.651-0700,432.939018
2020-09-20T02:27:40.901-0700,620.522111
2020-09-20T02:27:47.985-0700,289.63713
2020-09-20T02:28:00.298-0700,357.343698
2020-09-20T02:28:03.626-0700,131.561391
2020-09-20T02:28:06.454-0700,175.925421
2020-09-20T02:28:08.747-0700,86.287409
2020-09-20T02:28:11.872-0700,152.388209
2020-09-20T02:29:34.771-0700,604.900236
2020-09-20T02:31:05.893-0700,710.265764
2020-09-20T02:31:06.409-0700,448.116303
2020-09-20T02:31:06.491-0700,230.441836
2020-09-20T02:33:08.555-0700,303.742236
2020-09-20T02:33:54.470-0700,69.188902
2020-09-20T02:36:35.520-0700,396.468171
2020-09-20T02:37:57.469-0700,255.759841
2020-09-20T02:39:46.194-0700,360.879943
2020-09-20T02:41:13.340-0700,628.213811
2020-09-20T02:41:14.844-0700,382.988377
2020-09-20T02:41:29.768-0700,285.620365
2020-09-20T02:41:30.333-0700,824.00687
2020-09-20T02:41:32.566-0700,711.567998
2020-09-20T02:43:17.183-0700,748.00151
2020-09-20T02:43:17.532-0700,323.897895
2020-09-20T02:43:24.385-0700,421.309177
2020-09-20T02:43:28.453-0700,687.938014
2020-09-20T02:43:37.167-0700,549.725912
2020-09-20T02:45:05.566-0700,302.656687
2020-09-20T02:45:12.238-0700,182.331724
2020-09-20T02:46:16.476-0700,594.899028
2020-09-20T02:46:44.723-0700,76.190557
2020-09-20T02:47:13.818-0700,272.126009
2020-09-20T02:49:28.936-0700,395.373072
2020-09-20T02:50:59.900-0700,66.158936
2020-09-20T02:51:03.844-0700,378.37965
2020-09-20T02:51:16.838-0700,171.439607
2020-09-20T02:51:17.132-0700,255.738101
2020-09-20T02:53:03.141-0700,433.657584
2020-09-20T02:54:19.487-0700,395.306761
2020-09-20T02:57:14.868-0700,310.817925
2020-09-20T02:57:18.905-0700,271.82602
2020-09-20T03:00:06.600-0700,401.657946
2020-09-20T03:00:12.110-0700,292.94536
2020-09-20T03:00:14.614-0700,660.392371
2020-09-20T03:00:59.301-0700,356.676915
2020-09-20T03:01:04.800-0700,827.005795
2020-09-20T03:01:26.691-0700,402.939155
2020-09-20T03:01:30.548-0700,508.680197
2020-09-20T03:01:49.540-0700,283.868926
2020-09-20T03:02:53.722-0700,379.753351
2020-09-20T03:03:26.248-0700,612.60301
2020-09-20T03:03:41.721-0700,507.636131
2020-09-20T03:04:06.946-0700,239.267655
2020-09-20T03:04:09.170-0700,417.48614
2020-09-20T03:04:09.862-0700,58.6166
2020-09-20T03:04:12.858-0700,59.864844
2020-09-20T03:04:17.578-0700,275.588996
2020-09-20T03:04:40.608-0700,233.183509
2020-09-20T03:04:45.216-0700,619.679507
2020-09-20T03:05:23.607-0700,368.374707
2020-09-20T03:05:47.164-0700,352.895757
2020-09-20T03:05:59.768-0700,319.204356
2020-09-20T03:07:03.465-0700,345.405156
2020-09-20T03:07:12.361-0700,329.181247
2020-09-20T03:07:47.340-0700,704.289553
2020-09-20T03:09:53.730-0700,46.301385
2020-09-20T03:10:04.560-0700,455.759095
2020-09-20T03:10:18.278-0700,193.595857
2020-09-20T03:12:19.494-0700,291.660602
2020-09-20T03:12:50.314-0700,264.686174
2020-09-20T03:13:06.654-0700,328.533792
2020-09-20T03:13:13.649-0700,508.119359
2020-09-20T03:13:34.715-0700,347.029045
2020-09-20T03:13:57.814-0700,446.94147
2020-09-20T03:14:17.979-0700,331.382827
2020-09-20T03:14:19.537-0700,467.557437
2020-09-20T03:14:55.462-0700,362.391632
2020-09-20T03:15:41.474-0700,401.354521
2020-09-20T03:16:12.842-0700,178.844548
2020-09-20T03:16:16.151-0700,138.216559
2020-09-20T03:16:18.928-0700,146.127642
2020-09-20T03:16:22.196-0700,179.66048
2020-09-20T03:16:24.478-0700,387.540806
2020-09-20T03:16:28.643-0700,32.233379
2020-09-20T03:19:41.675-0700,71.489034
2020-09-20T03:20:14.719-0700,328.391765
2020-09-20T03:20:48.623-0700,575.052059
2020-09-20T03:21:27.431-0700,304.283568
2020-09-20T03:23:56.791-0700,300.354434
2020-09-20T03:24:18.449-0700,396.647771
2020-09-20T03:24:23.366-0700,178.840835
2020-09-20T03:24:29.809-0700,161.714911
2020-09-20T03:24:34.500-0700,118.664672
2020-09-20T03:24:46.231-0700,81.118188
2020-09-20T03:24:47.180-0700,180.610335
2020-09-20T03:24:51.487-0700,261.283291
2020-09-20T03:25:01.992-0700,106.240896
2020-09-20T03:25:19.283-0700,135.351922
2020-09-20T03:25:54.702-0700,113.093327
2020-09-20T03:26:11.240-0700,261.527556
2020-09-20T03:26:13.640-0700,335.716291
2020-09-20T03:26:16.373-0700,120.104705
2020-09-20T03:26:44.809-0700,291.487315
2020-09-20T03:26:56.786-0700,505.40736
2020-09-20T03:26:58.825-0700,42.27
2020-09-20T03:26:59.885-0700,56.903024
2020-09-20T03:27:01.188-0700,162.65058
2020-09-20T03:27:03.270-0700,209.043721
2020-09-20T03:27:07.526-0700,178.918333
2020-09-20T03:27:09.744-0700,31.327066
2020-09-20T03:27:19.790-0700,291.707652
2020-09-20T03:29:28.381-0700,333.800735
2020-09-20T03:29:48.215-0700,318.17862
2020-09-20T03:32:17.620-0700,342.187418
2020-09-20T03:32:19.324-0700,470.530482
2020-09-20T03:32:31.257-0700,54.048453
2020-09-20T03:33:13.823-0700,320.105882
2020-09-20T03:33:18.135-0700,419.719699
2020-09-20T03:33:40.960-0700,121.968438
2020-09-20T03:33:52.933-0700,360.703008
2020-09-20T03:34:24.446-0700,501.237088
2020-09-20T03:34:37.809-0700,239.987315
2020-09-20T03:34:41.945-0700,270.197952
2020-09-20T03:36:34.779-0700,321.971289
2020-09-20T03:37:21.107-0700,261.972312
2020-09-20T03:37:39.259-0700,318.054458
2020-09-20T03:37:43.209-0700,301.210358
2020-09-20T03:38:25.404-0700,417.300115
2020-09-20T03:40:31.745-0700,489.25558
2020-09-20T03:40:42.326-0700,95.435003
2020-09-20T03:41:15.660-0700,174.009505
2020-09-20T03:41:21.910-0700,102.339407
2020-09-20T03:41:25.459-0700,184.309112
2020-09-20T03:41:43.719-0700,358.193437
2020-09-20T03:41:44.670-0700,338.861325
2020-09-20T03:42:06.603-0700,823.746881
2020-09-20T03:43:21.691-0700,376.232057
2020-09-20T03:43:27.994-0700,532.657618
2020-09-20T03:43:35.965-0700,466.45817
2020-09-20T03:44:14.708-0700,163.881746
2020-09-20T03:44:47.925-0700,337.895069
2020-09-20T03:44:53.198-0700,338.759017
2020-09-20T03:44:54.149-0700,322.39963
2020-09-20T03:44:57.419-0700,65.902265
2020-09-20T03:46:27.758-0700,308.961564
2020-09-20T03:47:09.181-0700,360.931368
2020-09-20T03:47:23.856-0700,407.453273
2020-09-20T03:48:41.512-0700,316.386903
2020-09-20T03:49:31.308-0700,133.153258
2020-09-20T03:49:43.114-0700,337.418195
2020-09-20T03:51:07.559-0700,517.82511
2020-09-20T03:51:12.165-0700,124.746686
2020-09-20T03:51:13.628-0700,116.492008
2020-09-20T03:51:14.829-0700,69.180381
2020-09-20T03:51:15.836-0700,120.908754
2020-09-20T03:51:16.954-0700,91.790721
2020-09-20T03:52:07.211-0700,173.371547
2020-09-20T03:52:48.643-0700,336.984753
2020-09-20T03:53:03.143-0700,510.2611
2020-09-20T03:53:11.674-0700,327.303275
2020-09-20T03:53:54.840-0700,246.946442
2020-09-20T03:54:21.620-0700,367.511073
2020-09-20T03:54:29.716-0700,725.958751
2020-09-20T03:54:38.469-0700,87.499628
2020-09-20T03:55:37.218-0700,580.548513
2020-09-20T03:56:12.934-0700,326.129038
2020-09-20T03:58:00.547-0700,284.037047
2020-09-20T03:58:15.337-0700,447.261394
2020-09-20T03:58:19.534-0700,324.339647
2020-09-20T03:58:30.624-0700,609.109608
2020-09-20T03:59:03.238-0700,301.595962
2020-09-20T04:00:45.400-0700,329.521072
2020-09-20T04:00:47.460-0700,343.791357
2020-09-20T04:00:56.516-0700,381.783252
2020-09-20T04:02:21.780-0700,496.904322
2020-09-20T04:02:48.401-0700,332.729509
2020-09-20T04:04:05.892-0700,795.619757
2020-09-20T04:04:14.900-0700,361.329516
2020-09-20T04:04:41.910-0700,97.292147
2020-09-20T04:05:19.349-0700,301.026712
2020-09-20T04:06:19.120-0700,327.171418
2020-09-20T04:07:08.604-0700,344.830988
2020-09-20T04:07:14.101-0700,670.72785
2020-09-20T04:07:16.980-0700,69.514432
2020-09-20T04:07:51.529-0700,222.613874
2020-09-20T04:07:56.790-0700,317.897238
2020-09-20T04:07:58.508-0700,491.36216
2020-09-20T04:09:25.137-0700,380.995338
2020-09-20T04:09:43.197-0700,29.98791
2020-09-20T04:10:19.230-0700,282.01605
2020-09-20T04:10:34.303-0700,390.160914
2020-09-20T04:10:41.509-0700,743.475079
2020-09-20T04:11:29.305-0700,266.537887
2020-09-20T04:13:05.248-0700,302.041047
2020-09-20T04:13:57.473-0700,215.785459
2020-09-20T04:14:08.737-0700,578.694799
2020-09-20T04:16:02.276-0700,280.221232
2020-09-20T04:16:38.516-0700,302.4359
2020-09-20T04:17:35.683-0700,337.002713
2020-09-20T04:17:47.588-0700,418.409602
2020-09-20T04:18:49.271-0700,324.924544
2020-09-20T04:18:49.829-0700,366.151747
2020-09-20T04:18:56.169-0700,415.117637
2020-09-20T04:19:03.413-0700,909.671771
2020-09-20T04:19:09.320-0700,155.122179
2020-09-20T04:20:30.469-0700,437.185057
2020-09-20T04:20:37.449-0700,334.2246
2020-09-20T04:20:44.705-0700,416.807179
2020-09-20T04:21:23.884-0700,308.348785
2020-09-20T04:22:52.838-0700,105.461312
2020-09-20T04:23:52.330-0700,372.193468
2020-09-20T04:23:57.479-0700,316.329667
2020-09-20T04:24:02.325-0700,513.974887
2020-09-20T04:24:23.944-0700,83.826924
2020-09-20T04:24:31.561-0700,175.031447
2020-09-20T04:24:52.538-0700,72.569658
2020-09-20T04:24:53.846-0700,256.999969
2020-09-20T04:26:18.559-0700,363.183409
2020-09-20T04:26:49.592-0700,309.836271
2020-09-20T04:28:02.647-0700,313.118207
2020-09-20T04:28:06.264-0700,553.185579
2020-09-20T04:29:04.445-0700,476.019818
2020-09-20T04:29:15.980-0700,579.593899
2020-09-20T04:29:25.510-0700,358.338343
2020-09-20T04:31:32.640-0700,373.889551
2020-09-20T04:31:39.659-0700,690.103163
2020-09-20T04:31:53.525-0700,120.49623
2020-09-20T04:32:04.971-0700,387.172388
2020-09-20T04:32:08.626-0700,395.494313
2020-09-20T04:32:21.852-0700,434.252662
2020-09-20T04:32:27.271-0700,378.201481
2020-09-20T04:32:29.615-0700,604.128714
2020-09-20T04:32:31.144-0700,97.493649
2020-09-20T04:32:34.450-0700,65.492295
2020-09-20T04:32:39.244-0700,104.737444
2020-09-20T04:32:42.269-0700,220.435558
2020-09-20T04:32:49.585-0700,150.454333
2020-09-20T04:32:50.291-0700,273.66326
2020-09-20T04:32:51.563-0700,30.541263
2020-09-20T04:33:13.697-0700,749.571633
2020-09-20T04:33:29.938-0700,373.525939
2020-09-20T04:34:11.362-0700,338.366456
2020-09-20T04:34:17.340-0700,323.855889
2020-09-20T04:34:46.420-0700,421.652531
